PP.1,PP.2,PP.3,PP.5,PP.6,PP.7,PP1.5,PP1.6,PP1.7,PP1.8,PP1.9,PP2.0,PP100,PP150,PP200,PP250,PP300,PP350,PP750,PP800,PP850,PP900,PP950,PP1000,PP0.15,PP0.145,PP0.14,PP0.135,PP0.13,PP0.12,PP0.075,PP0.07,PP0.065,PP0.06,PP0.055,PP0.05,PP.8,PP.9,PP1.0,PP1.1,PP1.2,PP1.3,PP1.4,PP400,PP450,PP500,PP550,PP600,PP650,PP700,PP0.115,PP0.11,PP0.095,PP0.09,PP0.085,PP0.08,Fault Class
0.307480321,0.278951514,0.265157086,0.262544417,0.26090052,0.259829936,0.257879655,0.258047909,0.258275354,0.258202157,0.258517584,0.258636122,0.307661953,0.307619136,0.307645662,0.307575092,0.307644054,0.307584185,0.307452885,0.307467309,0.307402252,0.307389631,0.307487757,0.307480321,0.250216186,0.254039348,0.258440902,0.263238482,0.268562189,0.282406543,0.358085498,0.371603988,0.387045143,0.404751886,0.425172267,0.448819642,0.259090517,0.258569222,0.25819902,0.2579377,0.257659675,0.257680013,0.257761603,0.307671772,0.307625293,0.307728016,0.307681722,0.307573178,0.307501082,0.307534146,0.287996718,0.294216167,0.315490173,0.32443359,0.334666383,0.346143806,-1
0.357665718,0.326504636,0.311480571,0.308660438,0.306893926,0.305745038,0.30379545,0.304007905,0.304287576,0.304210934,0.304590382,0.304736342,0.357843131,0.357806339,0.357847588,0.357778018,0.357850678,0.357789681,0.35764616,0.357661457,0.357583923,0.357566055,0.357672921,0.357665718,0.294180256,0.29832465,0.303082288,0.308248371,0.313956824,0.33023572,0.412349552,0.42676951,0.443240523,0.462073693,0.483690827,0.508565113,0.304956095,0.304403921,0.304015567,0.303745149,0.303472221,0.303521915,0.303639081,0.357885541,0.357837454,0.357950162,0.357901705,0.35777811,0.35770655,0.357738734,0.336362868,0.343173843,0.366403708,0.376141201,0.38727609,0.399626482,-1
0.406899014,0.373659578,0.357687772,0.354715215,0.352861698,0.351658979,0.34976953,0.350027205,0.350359533,0.350279303,0.350722298,0.350894797,0.407053704,0.407028076,0.407086628,0.407021319,0.40709889,0.407038753,0.406888632,0.406904921,0.406815078,0.406792013,0.406906057,0.406899014,0.338171651,0.34255662,0.347577473,0.353007293,0.358979732,0.377590523,0.464550645,0.479541531,0.496687437,0.516245755,0.538592475,0.564142173,0.350837925,0.350267556,0.349870411,0.34959783,0.34933497,0.349417745,0.349573109,0.407143056,0.407094118,0.407216128,0.407167284,0.407030195,0.406960733,0.406991718,0.384150239,0.391435166,0.416209287,0.426565627,0.438400227,0.451356647,-1
0.454910563,0.420118762,0.403467877,0.40039524,0.398488516,0.397255153,0.395480785,0.395784301,0.396169307,0.396085363,0.396591002,0.396789015,0.455021977,0.455012769,0.455091263,0.455033627,0.45511759,0.455060452,0.45491021,0.454927656,0.45482588,0.454797792,0.454917486,0.454910563,0.381953393,0.386503909,0.391702098,0.397299795,0.403427125,0.424201249,0.514476778,0.52973274,0.547230284,0.567153185,0.58981533,0.615559064,0.396418444,0.395841829,0.395444673,0.395176399,0.394928173,0.395047258,0.395242987,0.455173526,0.455124615,0.455255322,0.45520791,0.455059083,0.454993246,0.455022825,0.431091117,0.438735086,0.464644481,0.475453242,0.487795576,0.501103993,-1
0.501449504,0.465600545,0.448524287,0.445400865,0.44347269,0.442230425,0.440621188,0.440970765,0.441408062,0.441320286,0.441887253,0.442109614,0.501495956,0.501508219,0.501609176,0.501562649,0.501654673,0.50160277,0.501459614,0.50147842,0.501365286,0.501332463,0.501456323,0.501449504,0.425281983,0.429925557,0.435218323,0.440891849,0.447069553,0.469745465,0.561944171,0.577188788,0.594748633,0.614716569,0.637331789,0.66285527,0.441393443,0.440821707,0.440432678,0.44017467,0.439945197,0.44010331,0.440341102,0.501725073,0.501677179,0.501816045,0.501771907,0.501613274,0.501552539,0.501580609,0.476870976,0.484767782,0.511466641,0.522571235,0.535240859,0.548661981,-1
0.546278002,0.509833721,0.49256919,0.489440884,0.487520744,0.486289713,0.484890364,0.48528582,0.485774616,0.485682886,0.486309461,0.486554869,0.54623768,0.5462759,0.546401527,0.546369431,0.546471275,0.54642689,0.546298611,0.546319009,0.546195281,0.546158114,0.546284705,0.546278002,0.467949594,0.472620477,0.477933273,0.483600805,0.489737528,0.51398106,0.606790641,0.621781268,0.639149755,0.658884061,0.681140202,0.706092797,0.485466652,0.484910013,0.484536541,0.484294196,0.484087115,0.484286436,0.484567507,0.546558973,0.546513174,0.546659726,0.546620702,0.546454343,0.546400132,0.546426687,0.521251151,0.529298835,0.556446992,0.567701541,0.580530486,0.593841405,-1
0.589171849,0.552558493,0.535324731,0.532233739,0.530348645,0.529147238,0.5279969,0.528437647,0.528976746,0.52888094,0.529565006,0.529832028,0.589023924,0.58909165,0.589243618,0.589229002,0.589342411,0.589307802,0.589202611,0.589224862,0.589091478,0.589050453,0.589178396,0.589171849,0.509759496,0.514398851,0.519665412,0.525255224,0.531272261,0.556674543,0.648875333,0.663406597,0.680366805,0.699629062,0.721262142,0.745353126,0.528351,0.527818693,0.527467444,0.527245558,0.527063995,0.527306152,0.527631222,0.58945027,0.589407712,0.589561529,0.589529438,0.589357552,0.589311218,0.589336347,0.564002333,0.572103991,0.599371108,0.610641175,0.623474711,0.636470437,-1
0.629928235,0.593534668,0.576531475,0.573516048,0.57169038,0.570535132,0.569667064,0.570152117,0.570739935,0.570639918,0.571378984,0.571666065,0.629654043,0.629753534,0.629932756,0.62993822,0.630064799,0.630042122,0.629968457,0.629992843,0.6298509,0.629806586,0.629934564,0.629928235,0.550514532,0.555068004,0.560227332,0.565673889,0.571499858,0.597563793,0.688085834,0.701991962,0.718363992,0.736954994,0.757746954,0.780741671,0.569777247,0.569277469,0.568954302,0.568757037,0.568603589,0.568889648,0.569258943,0.630195581,0.630157445,0.630318146,0.630294761,0.630119635,0.630082454,0.630106327,0.604870784,0.612938835,0.640046603,0.651209831,0.663907154,0.676402161,-1
0.668363907,0.632540163,0.615947083,0.613041317,0.611296681,0.610202172,0.609643579,0.610171567,0.610806145,0.610701768,0.611492991,0.611798462,0.667948135,0.66808006,0.668286466,0.668313985,0.668455061,0.668446275,0.668412579,0.668439394,0.668290132,0.668243169,0.668369935,0.668363907,0.590046501,0.594466455,0.599465496,0.604712766,0.610287943,0.636442102,0.724335042,0.737490672,0.75313097,0.770889162,0.790665282,0.812381097,0.609492736,0.609032594,0.608742528,0.608573385,0.608450101,0.608780564,0.609193816,0.668611269,0.668578737,0.66874596,0.668732979,0.668556959,0.668530113,0.668552973,0.643655884,0.651609783,0.678301161,0.689247767,0.701682509,0.713512199,-1
0.704315306,0.66937154,0.653347063,0.650580721,0.648935845,0.647914626,0.647686529,0.648255707,0.648934728,0.648825823,0.649666029,0.649988119,0.703747122,0.703910345,0.704142701,0.704193439,0.704349915,0.704356675,0.704371138,0.704400683,0.704245462,0.704196552,0.70432093,0.704315306,0.628204423,0.63245033,0.637244334,0.642246083,0.647522579,0.67312648,0.757559794,0.769879123,0.784678867,0.801478301,0.820104333,0.840406421,0.647262243,0.646847718,0.646594903,0.646456705,0.646365076,0.646739883,0.647196341,0.70453361,0.704507822,0.704681203,0.704680219,0.70450567,0.704490237,0.704512388,0.680180673,0.68794687,0.713982539,0.72461566,0.736676249,0.747698338,-1
0.737642535,0.703848385,0.688529404,0.685927812,0.684398469,0.683461018,0.683578213,0.684186479,0.684907291,0.68479367,0.685679386,0.686016232,0.736916561,0.73710806,0.737363834,0.73743799,0.737610197,0.737633741,0.737704,0.737736574,0.737576858,0.737526745,0.73764764,0.737642535,0.664842486,0.668879134,0.673429459,0.678146445,0.683084433,0.707426164,0.787723242,0.799157613,0.813040329,0.828788294,0.84616745,0.864964614,0.682872769,0.682508691,0.682296395,0.682191279,0.682132234,0.682550775,0.683049211,0.737822804,0.737804803,0.737983941,0.737996407,0.73782568,0.737822614,0.737844407,0.714263067,0.721777695,0.746962435,0.757198362,0.768788262,0.778884106,-1
0.768228929,0.735813253,0.721314726,0.7188987,0.717497669,0.716652358,0.717123434,0.717768355,0.718527998,0.718409448,0.719336931,0.719686591,0.767345968,0.767560899,0.767836211,0.767932904,0.768120468,0.768161501,0.768294315,0.768330201,0.768167529,0.768116992,0.768233386,0.768228929,0.699838437,0.703636937,0.70791223,0.712313632,0.716883196,0.739191826,0.814812459,0.825346523,0.838265055,0.85289941,0.868969233,0.886209709,0.716133782,0.715823827,0.715654428,0.715583837,0.715557748,0.716018876,0.716557612,0.768362562,0.768353237,0.76853766,0.768564851,0.768400242,0.768410355,0.76843217,0.745761255,0.752968958,0.777135931,0.786904207,0.797942012,0.807017783,-1
0.795981062,0.765132053,0.751546888,0.749332711,0.748069762,0.747322851,0.748150271,0.748829104,0.749624336,0.749500623,0.750465894,0.750826362,0.794948496,0.795180415,0.795470087,0.795587298,0.795789042,0.795847627,0.796048527,0.796087982,0.795923947,0.795873781,0.795984741,0.795981062,0.733089302,0.73662741,0.740603916,0.7446676,0.74884893,0.768304312,0.838836337,0.848483101,0.860416133,0.873902453,0.888631618,0.90429895,0.746877948,0.746624628,0.746499619,0.746464314,0.746471003,0.746973055,0.747549978,0.796060151,0.796060173,0.796249298,0.796292264,0.796135975,0.796159911,0.796182143,0.774563176,0.781416665,0.804421381,0.813664759,0.824084148,0.832071789,-1
0.820830291,0.791695964,0.779095135,0.77709458,0.775976496,0.775332153,0.776512406,0.777222128,0.778049458,0.77792032,0.7789192,0.779288423,0.819662086,0.819903318,0.820201039,0.820335632,0.820549516,0.820624994,0.820897922,0.820941165,0.820777383,0.820728385,0.820833061,0.820830291,0.764501125,0.767761934,0.771421905,0.775132428,0.778913196,0.79465135,0.859825068,0.86862024,0.879568615,0.891897282,0.905282434,0.919391498,0.774963392,0.774768079,0.77468808,0.774688147,0.774726902,0.775267727,0.77588032,0.820847953,0.82085771,0.821050794,0.821110322,0.820964415,0.821002628,0.821025662,0.80056512,0.807026639,0.828761839,0.837436132,0.847185699,0.854043583,-1
0.84273244,0.815421457,0.803854324,0.802074727,0.801105356,0.800565692,0.802089503,0.802826842,0.803682564,0.803547718,0.804575865,0.804951755,0.84144873,0.841690858,0.841989449,0.842137283,0.842360411,0.842451344,0.842798324,0.84284552,0.842683599,0.842636553,0.842734176,0.84273244,0.793998927,0.796971088,0.80030303,0.803651911,0.807027633,0.818153357,0.877827798,0.885823838,0.89580687,0.906990186,0.91905285,0.931646043,0.800274047,0.800136994,0.800101775,0.800136647,0.800206245,0.800783232,0.801428605,0.842683151,0.842702689,0.842898792,0.842975353,0.84284171,0.842894433,0.842918627,0.823695472,0.829736175,0.850124637,0.858198435,0.8672414,0.872954577,-1
0.861667606,0.836250439,0.825745275,0.824189645,0.823369977,0.822935105,0.824787706,0.825549174,0.8264294,0.826288539,0.82734149,0.82772194,0.860293854,0.860528298,0.860820071,0.860976194,0.861204891,0.861309062,0.861729902,0.861781145,0.861622659,0.861578317,0.861668204,0.861667606,0.821526327,0.82420416,0.827202915,0.830188665,0.833162646,0.838761676,0.892910612,0.900170925,0.909222889,0.919292276,0.930075877,0.941219501,0.822720099,0.822640477,0.822648989,0.822717473,0.822816201,0.823426317,0.82410124,0.861547532,0.861576502,0.861774445,0.861868158,0.861748435,0.861815655,0.861841315,0.843912987,0.849512335,0.868501084,0.875955364,0.884269151,0.888849089,-1
0.877640215,0.854150607,0.844715318,0.843382495,0.842710767,0.842378881,0.844540334,0.845322261,0.846222963,0.84607576,0.847148965,0.84753187,0.876205989,0.876423019,0.876701802,0.876860724,0.877090683,0.877205146,0.877697226,0.877752524,0.877598978,0.877558045,0.877639591,0.877640215,0.847038394,0.849420973,0.852086621,0.854713372,0.857294957,0.856444035,0.905155104,0.911748765,0.919915715,0.928919092,0.938486123,0.948266995,0.842238645,0.842214594,0.842265008,0.842365315,0.842491007,0.843130835,0.843831777,0.877447496,0.877485121,0.877683458,0.87779405,0.877689643,0.877771075,0.877798431,0.861193354,0.866339628,0.883906415,0.890734037,0.89830975,0.901793486,-1
0.890678278,0.86911499,0.860738016,0.859622858,0.859094692,0.85886216,0.861307732,0.862106308,0.86302335,0.862869462,0.863958329,0.8643416,0.889215728,0.889410203,0.889666649,0.889822675,0.890049173,0.890170363,0.890728525,0.890787788,0.890640585,0.890603703,0.890676384,0.890678278,0.87050602,0.872596986,0.874934626,0.877211854,0.879416104,0.871195985,0.914656543,0.920653862,0.927990885,0.93599023,0.944419578,0.952941852,0.858793511,0.858822193,0.858911947,0.859041734,0.859191802,0.859857586,0.860580757,0.890413257,0.890458324,0.890655328,0.890782109,0.890694116,0.890789178,0.890818368,0.875539635,0.88022943,0.896378957,0.902584068,0.909425849,0.911874486,-1
0.900832836,0.881161646,0.873813032,0.872906652,0.872515206,0.872376687,0.875077266,0.875888572,0.876817758,0.876656825,0.87775676,0.878138339,0.899374974,0.899541296,0.899768893,0.89991649,0.900134654,0.900258553,0.900875128,0.90093815,0.900798565,0.900766297,0.900829664,0.900832836,0.891916357,0.893723784,0.895743344,0.897685598,0.899532917,0.883041039,0.921522691,0.926991841,0.933560788,0.940629911,0.948014355,0.955396558,0.872375205,0.872452876,0.872578729,0.872735142,0.872906616,0.873594306,0.8743357,0.900498199,0.900549073,0.900742742,0.900884596,0.900813797,0.900921594,0.90095264,0.886982277,0.891219862,0.905979484,0.911576819,0.91770111,0.919197654,-1
0.908177077,0.890333021,0.88396564,0.883255659,0.882991809,0.882940377,0.885862935,0.886682989,0.887620093,0.887451748,0.888558192,0.888936072,0.906755998,0.906890508,0.907083982,0.907218138,0.907423248,0.907545594,0.908210579,0.908277029,0.908146176,0.908118994,0.908172669,0.908177077,0.911268347,0.912804018,0.914519417,0.916145293,0.917660164,0.892022354,0.925872781,0.930877587,0.9367453,0.942967837,0.949411694,0.955783965,0.883000512,0.883122593,0.883280685,0.883460405,0.883649979,0.884355282,0.885110717,0.907777889,0.907832564,0.908020651,0.908176042,0.908122881,0.908242199,0.908274997,0.895571365,0.899368619,0.912790255,0.917804366,0.923239068,0.923885634,-1
0.912805055,0.896694865,0.891245772,0.890716616,0.89056915,0.890596439,0.893704516,0.894529307,0.895470119,0.895293988,0.896402462,0.896774702,0.91145024,0.91155145,0.911707072,0.911823629,0.912011423,0.912127956,0.912829334,0.912898749,0.912777564,0.912755836,0.91279951,0.912805055,0.928574361,0.929853419,0.93128217,0.932613835,0.933824281,0.898207277,0.927836529,0.932435403,0.937672407,0.943140001,0.948756922,0.954258422,0.890711608,0.890872771,0.891058685,0.891257986,0.891462063,0.89218049,0.892945661,0.912348665,0.912404844,0.91258491,0.912751913,0.912716499,0.912845806,0.912880119,0.90138065,0.904756462,0.91691366,0.921378058,0.926161598,0.926076075,-1
0.914830666,0.900335393,0.895727306,0.895360517,0.895316353,0.895412707,0.898666935,0.899492465,0.900432829,0.900248538,0.901354675,0.901719414,0.913567522,0.913636163,0.913751934,0.913847848,0.914014807,0.914121515,0.914845733,0.914917514,0.914806733,0.914790712,0.914824144,0.914830666,0.943860579,0.944901248,0.946064132,0.947126918,0.948063998,0.901687204,0.927553814,0.93179973,0.936479333,0.941290004,0.946200905,0.950977388,0.895575413,0.895769667,0.895978506,0.896193304,0.896408044,0.897134965,0.897905489,0.914326492,0.91438169,0.914551183,0.914727531,0.914709649,0.914847119,0.914882571,0.904507284,0.907486834,0.918471129,0.922427378,0.926607697,0.925919989,-1
0.914386182,0.901363976,0.897506856,0.897281432,0.897325842,0.897480478,0.900839121,0.901661444,0.902597294,0.902404471,0.90350406,0.903859534,0.913234936,0.913273819,0.913349518,0.913423025,0.9135666,0.913659966,0.914392509,0.914465931,0.914366075,0.914355899,0.914378911,0.914386182,0.957164008,0.957986997,0.958907386,0.959728987,0.960425852,0.902572349,0.925174194,0.929115494,0.933313236,0.937569911,0.941901018,0.946102535,0.897682435,0.89790322,0.898129673,0.898355593,0.898576963,0.899307658,0.900079118,0.913845367,0.913897041,0.914053389,0.914236551,0.914235691,0.91437923,0.91441532,0.905066884,0.907681215,0.917601623,0.921098369,0.924731826,0.923579877,-1
0.911620499,0.899909514,0.896702221,0.89659497,0.896711822,0.896913004,0.900332507,0.901147765,0.902075163,0.901873449,0.902962463,0.903307019,0.910595527,0.910609241,0.910646323,0.910696992,0.910815766,0.910892962,0.91161902,0.911693234,0.911604612,0.911600297,0.911612773,0.911620499,0.968532522,0.969160583,0.969863969,0.970473903,0.970965205,0.900992504,0.920856293,0.924538082,0.928331442,0.932140626,0.936021619,0.939800339,0.897145255,0.897385541,0.897623965,0.897856394,0.898080221,0.898809937,0.899577932,0.911055467,0.911101146,0.911241872,0.911429136,0.911444533,0.911591831,0.911627943,0.903194041,0.905479378,0.914459827,0.917551791,0.920702011,0.919227769,-1
0.906697676,0.896119076,0.893451102,0.893437008,0.893609013,0.893844224,0.897279781,0.898084243,0.898999416,0.898788464,0.899863098,0.900195206,0.905807292,0.905801778,0.905803158,0.905831835,0.90592558,0.90598462,0.906689758,0.906763817,0.906686525,0.90668797,0.906689854,0.906697676,0.978024937,0.978482516,0.978996118,0.979425273,0.97974664,0.897096231,0.914767531,0.918233399,0.921701701,0.925172267,0.928734521,0.932242653,0.894097281,0.894349667,0.894594161,0.894828318,0.895050339,0.895774336,0.896534528,0.906121607,0.906153868,0.906281861,0.90647044,0.906501123,0.906649713,0.906685141,0.89904142,0.901038405,0.909214662,0.911961605,0.91469826,0.91304381,-1
0.899795103,0.890156144,0.887909383,0.887961984,0.888170949,0.888427074,0.891833193,0.892623287,0.893522658,0.893302143,0.894358843,0.894677107,0.899041788,0.899023851,0.89899359,0.899002232,0.899071881,0.89911169,0.899782501,0.899855378,0.899789312,0.899796304,0.899787604,0.899795103,0.985709173,0.986021914,0.986374141,0.986654175,0.986841532,0.891047538,0.907083415,0.91037725,0.913601671,0.916843738,0.920218634,0.923606446,0.888691047,0.888947862,0.889192352,0.889423344,0.889639261,0.89035287,0.891101025,0.899221374,0.899243996,0.899351584,0.899538717,0.899583571,0.899730898,0.899764878,0.892776557,0.894529599,0.902047429,0.904513099,0.90691066,0.905214692,-1
0.891101438,0.882198596,0.880249141,0.88034091,0.880567997,0.880831503,0.884162563,0.884934912,0.885815133,0.885584754,0.886620243,0.886923414,0.890481252,0.890459239,0.890402187,0.890393629,0.890441156,0.890461571,0.891086231,0.89115685,0.891101725,0.891113951,0.891094735,0.891101438,0.991661501,0.99185584,0.992075858,0.992238735,0.992327816,0.883024818,0.897986436,0.901154113,0.90421771,0.907341576,0.910658886,0.914072809,0.881096235,0.881349644,0.881587956,0.881810845,0.882016374,0.882715043,0.883447078,0.890543076,0.890554485,0.890640176,0.890823231,0.890881052,0.89102455,0.891056291,0.884580684,0.886137202,0.89314974,0.89540081,0.897537266,0.895932019,-1
0.88081485,0.872436962,0.87065691,0.870759637,0.870985616,0.871242737,0.874453544,0.875204993,0.87606297,0.875822459,0.876833764,0.877120748,0.880322163,0.880301611,0.880223045,0.880200725,0.880228954,0.880230656,0.880799353,0.880866621,0.880821998,0.880839056,0.880809456,0.88081485,0.995966046,0.996068837,0.996186181,0.996263755,0.996289648,0.873219092,0.887665081,0.89075588,0.893743541,0.896858641,0.900244966,0.90382579,0.871497941,0.871740042,0.871965984,0.872175846,0.872366771,0.873046116,0.873758138,0.880284023,0.880283128,0.8803459,0.880522463,0.88059202,0.880729189,0.880757912,0.874646954,0.876056605,0.882721753,0.884826771,0.88678234,0.88539112,-1
0.869141017,0.861072407,0.859331655,0.859416828,0.859622334,0.859859247,0.862905567,0.863633216,0.864466137,0.864215258,0.865199732,0.865469597,0.868765229,0.868752749,0.868658038,0.868625709,0.868638093,0.868622478,0.869127685,0.869190527,0.869155842,0.869177259,0.869137473,0.869141017,0.998713453,0.998751571,0.998795713,0.998819288,0.998815968,0.861831488,0.876312401,0.879380013,0.882378266,0.885592107,0.889169378,0.89305055,0.860094634,0.860317562,0.860525004,0.860716992,0.860889209,0.861545057,0.862233403,0.86864861,0.868634818,0.868674171,0.868842117,0.868922201,0.869050678,0.86907565,0.863177967,0.864491927,0.870970184,0.872998542,0.874854394,0.873789696,-1
0.856290949,0.848314511,0.846482519,0.846521697,0.846687476,0.846890478,0.849729551,0.850430776,0.851236135,0.850974694,0.851930031,0.852182013,0.856019147,0.8560205,0.855914818,0.855876296,0.855876673,0.855845695,0.856282279,0.856339671,0.856314268,0.856339518,0.856289811,0.856290949,1,1,1,1,1,0.849071571,0.864124203,0.867227253,0.87032383,0.873740892,0.877624918,0.881930954,0.84709589,0.847291912,0.847474857,0.847644257,0.847793828,0.84842226,0.849083531,0.855846254,0.85581946,0.855835417,0.855992961,0.856082424,0.856200049,0.856220616,0.850384044,0.851654242,0.858106158,0.860127082,0.861964087,0.861326301,-1
0.84247909,0.834379286,0.832326797,0.832291968,0.832399121,0.832554802,0.835145832,0.835818307,0.836593919,0.836321766,0.837246019,0.837479528,0.842297073,0.842316928,0.842202605,0.842163966,0.842156336,0.842112333,0.842477515,0.842528516,0.842511683,0.842540202,0.842480908,0.84247909,0.999926807,0.999914619,0.999898806,0.999904464,0.999938558,0.835155112,0.851297358,0.854499391,0.857782515,0.861503091,0.865802181,0.870647208,0.832720334,0.832881945,0.833034601,0.83317689,0.833300079,0.833897473,0.834528568,0.842089599,0.842050149,0.842043233,0.842188953,0.842286738,0.842391602,0.842407218,0.836481031,0.837759411,0.844343331,0.846424917,0.848322445,0.848199088,-1
0.827921333,0.81948709,0.817087784,0.816951715,0.816981928,0.81707733,0.81938194,0.820023659,0.820767681,0.820484712,0.821376301,0.821590924,0.827814582,0.827856316,0.827740358,0.827702083,0.827690408,0.827635938,0.827929132,0.827972911,0.827963906,0.827995118,0.827926639,0.827921333,0.998598716,0.998599343,0.998594994,0.998634065,0.998730985,0.820301836,0.838027927,0.841396834,0.844954196,0.849073179,0.853886841,0.859373301,0.817193451,0.817313462,0.817430311,0.817541208,0.817634527,0.81819759,0.818795733,0.827592654,0.827541282,0.827512469,0.827645309,0.827750463,0.827840949,0.827851194,0.821688079,0.82302591,0.829895954,0.832104255,0.834139031,0.834604419,-1
0.812832944,0.803860406,0.800992476,0.800729042,0.800664804,0.800687576,0.802670235,0.803279525,0.803990462,0.803696624,0.804554348,0.804749847,0.812787442,0.812853033,0.812738817,0.812700816,0.812691899,0.812629593,0.812852156,0.812888011,0.812886098,0.812919424,0.812842233,0.812832944,0.996123372,0.996160647,0.996193739,0.996292301,0.996478576,0.804733646,0.8245091,0.828116007,0.832033441,0.836639068,0.842056815,0.848274334,0.80074524,0.800816861,0.800892725,0.80096824,0.801028488,0.801554287,0.802117054,0.812568811,0.812506565,0.812457219,0.812576476,0.812688151,0.812762953,0.812767547,0.806225857,0.80767303,0.814976842,0.817375008,0.819620052,0.82073531,-1
0.797426709,0.787721822,0.784269454,0.783853947,0.783678759,0.783617301,0.785245703,0.785821235,0.786497955,0.786193249,0.787016285,0.787192598,0.797429589,0.797519576,0.79740972,0.797377909,0.797371689,0.797304131,0.797459062,0.797486443,0.79749091,0.797525789,0.797440425,0.797426709,0.992610387,0.992706757,0.992801745,0.992984017,0.993283817,0.788672339,0.810929343,0.81484701,0.819206913,0.824379496,0.83047977,0.837504244,0.783608051,0.78362497,0.783655066,0.783691544,0.783715839,0.784201832,0.784727171,0.797229069,0.797157233,0.797089036,0.797194327,0.797311773,0.797369909,0.797368717,0.790314317,0.791918697,0.79979558,0.802443062,0.804966724,0.806780041,-1
0.78191111,0.771292011,0.767146764,0.76655618,0.76625474,0.766098335,0.767343743,0.767884544,0.768526278,0.768210758,0.768998664,0.769155907,0.781951096,0.782064628,0.781960951,0.781937113,0.781936706,0.781866344,0.781957972,0.781976481,0.781986666,0.782022565,0.78192963,0.78191111,0.988170405,0.988346736,0.988526336,0.988814515,0.989249518,0.772337448,0.797470581,0.801771398,0.806650956,0.81246165,0.81931091,0.827203797,0.7660144,0.765970852,0.765950846,0.765945011,0.765930818,0.766374875,0.766861123,0.781780262,0.781700286,0.781615159,0.781706388,0.781828937,0.781869744,0.781862776,0.774170598,0.775977439,0.784556758,0.787508592,0.790373683,0.792920733,-1
0.766488486,0.754787681,0.749849738,0.749063038,0.748621415,0.748360349,0.749197891,0.749703345,0.750309693,0.74998347,0.75073618,0.750874637,0.766556135,0.766691092,0.766594646,0.766580031,0.766588073,0.766517159,0.766550831,0.766560232,0.766575531,0.766611955,0.766512115,0.766488486,0.982914283,0.983189705,0.983474747,0.983888909,0.984478257,0.755944505,0.784306397,0.789060105,0.794529422,0.801039069,0.808691048,0.817498906,0.748194727,0.74808556,0.748011616,0.7479606,0.747905761,0.748306183,0.748752078,0.766423259,0.766336689,0.766236728,0.766314039,0.766441092,0.766464215,0.766451615,0.758007301,0.760058682,0.769458211,0.772764371,0.776027409,0.779331874,-1
0.751353416,0.738419711,0.732599015,0.731597355,0.73100314,0.730628807,0.731037728,0.731507578,0.732078503,0.731741746,0.732459563,0.732579685,0.751441142,0.751594338,0.751505481,0.751500794,0.751519449,0.751449999,0.751431805,0.751432019,0.751451899,0.7514884,0.751382371,0.751353416,0.976952318,0.977344107,0.977753407,0.978311428,0.979071702,0.739703075,0.771600513,0.776871785,0.782992022,0.790250128,0.798745295,0.808499562,0.730375344,0.730196073,0.73006489,0.729966268,0.729869023,0.730224552,0.730629245,0.751351352,0.75125978,0.751147187,0.751210928,0.75134193,0.751347305,0.751329342,0.742030589,0.744364907,0.754689463,0.758394303,0.762104875,0.766179023,-1
0.736691188,0.722391381,0.715608618,0.714375556,0.713617994,0.713122988,0.71308685,0.713521198,0.714057023,0.713709955,0.714393544,0.714495938,0.736791936,0.736960551,0.736879055,0.736884511,0.736915468,0.736849247,0.736785768,0.736776868,0.736800869,0.736837051,0.7367256,0.736691188,0.970393508,0.970916989,0.97146725,0.97218476,0.973129987,0.723814986,0.75950545,0.765351487,0.772173128,0.780217016,0.789582259,0.800299274,0.712776441,0.712523293,0.712332145,0.712183958,0.712042958,0.712352793,0.712715848,0.736748733,0.736653753,0.736530782,0.736581466,0.736715892,0.736703722,0.736680775,0.726438466,0.729089997,0.740430284,0.74457206,0.748772307,0.753617599,-1
0.722676319,0.706896615,0.699084065,0.697605729,0.696675834,0.696054025,0.69556086,0.695960157,0.696461556,0.696104456,0.696754827,0.696840253,0.722787145,0.72296514,0.722890327,0.722905722,0.722950208,0.722888724,0.722786835,0.722769034,0.72279677,0.722832292,0.722716222,0.722676319,0.963344866,0.964013352,0.964719109,0.965609478,0.966751195,0.708472725,0.748161306,0.754629607,0.762190953,0.771045143,0.781293671,0.792974948,0.695610118,0.695280072,0.695026829,0.694827604,0.694641927,0.694905721,0.695227117,0.722789,0.722692176,0.722561087,0.72259936,0.722736699,0.72270743,0.722679974,0.711419232,0.714417734,0.726849288,0.731459774,0.736183986,0.741791699,-1
0.709471264,0.692118424,0.683220657,0.681485889,0.68037653,0.679623126,0.678665536,0.679030575,0.679498557,0.679131762,0.679750253,0.679819612,0.709588626,0.709771366,0.709702252,0.709727053,0.709785862,0.70973038,0.709597078,0.709570721,0.709601877,0.709636453,0.709516601,0.709471264,0.955910699,0.956735448,0.957609027,0.958683361,0.960030658,0.693857668,0.737694814,0.744821272,0.75314726,0.762823105,0.77395459,0.786587305,0.679078588,0.678669404,0.678352558,0.678101322,0.677870477,0.678088341,0.678368468,0.709633856,0.709536699,0.709399719,0.709426333,0.709566076,0.709520375,0.709488961,0.69714978,0.700520188,0.714102723,0.719206915,0.724481255,0.730833114,-1
